1.139452786250009740e+04
1.200956441532583631e+04
1.139782804136297091e+04
1.184106981872070355e+04
1.107797082381086875e+04
1.168055016089249875e+04
1.191716399938079121e+04
1.251712903641794583e+04
1.111055594510310948e+04
1.146183867273292890e+04
1.109684228224258368e+04
1.162927506121761326e+04
1.146518062615910094e+04
1.204122443183733594e+04
1.117871528255818885e+04
1.155293750951210677e+04
1.105021824858971740e+04
1.156429460379382363e+04
1.134564611402960509e+04
1.210365403487649201e+04
1.085764621705448008e+04
1.143299542763647878e+04
1.128516680758111761e+04
1.191564643236855409e+04
1.116819185240827574e+04
1.130388082632266560e+04
1.166594713831351874e+04
1.186915917948029164e+04
1.136678754682730141e+04
1.146219060712148348e+04
1.129714152296792417e+04
1.167833057063736669e+04
1.181177783100526176e+04
1.232568322406519292e+04
1.126654598120661467e+04
1.162110422732441475e+04
1.158951089953895644e+04
1.217843238408978686e+04
1.168595870483306862e+04
1.242603050367728065e+04
1.303472607958710068e+04
1.411019715680461559e+04
1.248727534956125965e+04
1.344608929551909387e+04
1.277592784652077171e+04
1.371583682363294429e+04
1.247932724943416179e+04
1.350276652057486717e+04
1.152226577206736874e+04
1.198596321610269297e+04
1.121180590514834876e+04
1.145490669892825645e+04
1.129270400970698938e+04
1.169716084283730561e+04
1.137532186647581511e+04
1.165840187119925031e+04
